bob12s04,timeout,,,timeout,,,SAT,3,at,SAT,3,at,SAT,3,at,SAT,3,at,SAT,3,at
bob12s05,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
bob12s06,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
bob12s07,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
bob12s08,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
bob12s09,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
bob12s10,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
bob1u05cu,UNSAT,18,55.683,UNSAT,19,88.093,UNSAT,15,55.122,UNSAT,20,692.83,timeout,,,timeout,,,timeout,,
bob3,UNSAT,26,9.6889,UNSAT,25,5.3439,UNSAT,23,8.6997,UNSAT,22,9.2209,UNSAT,22,6.1233,UNSAT,19,8.6416,UNSAT,18,8.3891
bob9234redmiter,SAT,296,448.72,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
bob9234spec4neg,SAT,553,13.67,SAT,553,22.076,SAT,553,27.517,SAT,553,34.67,SAT,553,46.766,SAT,553,85.969,SAT,553,132.73
bob9234spec5neg,SAT,284,38.861,SAT,301,190.99,SAT,292,68.904,SAT,309,303.32,SAT,268,42.826,SAT,294,309.63,SAT,310,107.78
bob9234spec6neg,SAT,273,75.732,SAT,289,61.817,SAT,290,49.092,SAT,286,69.369,SAT,288,150.55,SAT,286,116.94,SAT,297,167.74
bob9234spec7neg,SAT,287,4.8383,SAT,287,7.7098,SAT,287,9.6473,SAT,287,12.351,SAT,287,16.84,SAT,287,30.017,SAT,287,44.916
bobaesdinvdmit,UNSAT,20,287.05,UNSAT,19,306.76,UNSAT,18,385.67,UNSAT,17,578.41,timeout,,,timeout,,,timeout,,
bobcohdoptdcd4,UNSAT,17,78.643,UNSAT,19,118.01,UNSAT,15,106.05,UNSAT,14,45.141,UNSAT,15,97.745,UNSAT,11,36.698,UNSAT,13,88.407
boblivea,UNSAT,18,5.8301,UNSAT,20,5.2766,UNSAT,19,6.6422,UNSAT,17,9.6199,UNSAT,14,5.556,UNSAT,19,33.849,UNSAT,12,6.9413
boblivear,UNSAT,20,22.541,UNSAT,19,46.068,UNSAT,21,67.417,UNSAT,20,23.78,UNSAT,20,55.219,UNSAT,16,3.71,UNSAT,12,4.275
bobmiterbm1or,SAT,1,0.002204,SAT,1,0.00888,SAT,1,at,SAT,1,at,SAT,1,at,SAT,1,at,SAT,1,at
bobmitersynbm,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
