6s341r,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s342rb122,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s342rb131,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s343b08,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s343b31,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s344rb054,UNSAT,3,0.014709,UNSAT,3,0.10633,UNSAT,3,0.18642,UNSAT,3,0.3403,UNSAT,3,0.50465,UNSAT,3,0.66313
6s344rb150,UNSAT,8,143.61,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s348b24,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s348b53,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s349rb06,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s349rb12,UNSAT,16,138.98,UNSAT,16,160.08,UNSAT,15,150.33,UNSAT,18,217.68,UNSAT,14,192.49,UNSAT,12,147.17
6s34,UNSAT,102,384.98,UNSAT,109,288.44,UNSAT,68,139.82,UNSAT,76,256.47,UNSAT,58,404.71,UNSAT,75,637.9
6s350rb35,timeout,,,timeout,,,timeout,,,timeout,,,SAT,1,381.22,SAT,1,461.32
6s350rb46,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,SAT,1,450.31
6s351rb02,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s351rb15,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s353rb036,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s353rb101,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s355rb08740,UNSAT,3,0.016284,UNSAT,3,0.1055,UNSAT,3,0.17615,UNSAT,3,0.2951,UNSAT,3,0.438,UNSAT,3,0.57293
6s355rb11080,UNSAT,3,0.016233,UNSAT,3,0.10619,UNSAT,3,0.17389,UNSAT,3,0.30536,UNSAT,3,0.43759,UNSAT,3,0.57158
6s357r,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s358r,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s359r,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s35,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s361rb52584,timeout,,,timeout,,,error:-6,,,error:-6,,,error:-6,,,error:-6,,
6s361rb54373,timeout,,,timeout,,,error:-6,,,error:-6,,,error:-6,,,error:-6,,
6s362rb0,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s362rb1,UNSAT,19,0.97287,UNSAT,15,0.58659,UNSAT,15,0.62275,UNSAT,14,0.61075,UNSAT,13,0.76796,UNSAT,12,0.69024
6s364rb03158,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s364rb12666,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s365r,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s366r,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s367r,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s36,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s372rb26,UNSAT,13,1.2552,UNSAT,14,2.7634,UNSAT,14,4.4354,UNSAT,15,3.0465,UNSAT,11,4.3235,UNSAT,9,3.8091
6s372rb31,UNSAT,27,69.071,UNSAT,33,146.82,UNSAT,31,461.14,UNSAT,23,280.46,UNSAT,27,514.11,UNSAT,26,397.73
6s374b029,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,SAT,3,33.135
6s374b114,UNSAT,4,80.616,UNSAT,4,82.575,UNSAT,4,83.648,UNSAT,4,89.29,UNSAT,4,101.61,UNSAT,4,118.95
6s376r,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s377r,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s37,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s380b129,UNSAT,20,13.182,UNSAT,19,13.023,UNSAT,18,12.388,UNSAT,16,12.668,UNSAT,13,10.696,UNSAT,12,9.2854
6s380b511,SAT,17,27.701,SAT,16,103.24,SAT,14,29.745,SAT,12,25.677,SAT,10,41.759,SAT,6,26.662
6s381rb051,UNSAT,35,220.86,UNSAT,34,237.57,UNSAT,33,227.35,UNSAT,31,251.46,UNSAT,31,337.51,UNSAT,28,476.51
6s381rb630,UNSAT,6,8.4605,UNSAT,6,8.8291,UNSAT,6,9.0596,UNSAT,7,13.227,UNSAT,6,11.104,UNSAT,6,13.25
6s382r,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s384rb024,UNSAT,4,5.7182,UNSAT,7,8.4186,UNSAT,7,8.6432,UNSAT,7,9.1679,UNSAT,7,9.8796,UNSAT,7,10.617
6s384rb194,timeout,,,timeout,,,timeout,,,UNSAT,13,878.57,timeout,,,timeout,,
6s385rb267,UNSAT,13,454.68,UNSAT,13,280.24,UNSAT,13,442.39,UNSAT,13,391.48,UNSAT,13,348.33,UNSAT,13,416.11
6s385rb444,timeout,,,UNSAT,12,55.984,UNSAT,12,56.164,timeout,,,UNSAT,13,414.53,timeout,,
6s386rb07,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s386rb08,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s387rb181,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s387rb291,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s388b07,SAT,1,0.13493,SAT,1,0.10408,SAT,1,0.12526,SAT,1,0.14884,SAT,1,0.20709,SAT,1,0.25136
6s388b09,SAT,1,0.1366,SAT,1,0.10481,SAT,1,0.12537,SAT,1,0.16752,SAT,1,0.20807,SAT,1,0.25032
6s389b02,SAT,1,0.14581,SAT,1,0.10312,SAT,1,0.1251,SAT,1,0.16895,SAT,1,0.20874,SAT,1,0.25219
6s389b11,SAT,5,0.66174,SAT,5,0.77862,SAT,4,0.61362,SAT,2,0.29581,SAT,1,0.19059,SAT,1,0.23049
6s38,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s391rb365,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s391rb379,UNSAT,4,0.13779,UNSAT,4,0.17281,UNSAT,4,0.20197,UNSAT,4,0.26542,UNSAT,4,0.32991,UNSAT,4,0.49809
6s392r,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s393r,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s394r,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s398b09,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s398b16,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s399b02,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s399b03,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s39,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s3,UNSAT,10,2.4269,UNSAT,8,2.842,UNSAT,7,5.2775,UNSAT,11,14.464,UNSAT,7,12.446,UNSAT,7,19.048
6s400rb02672,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s400rb07819,UNSAT,3,0.015891,UNSAT,3,0.097864,UNSAT,3,0.16547,UNSAT,3,0.29535,UNSAT,3,0.42501,UNSAT,3,0.55714
6s401rb051,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s401rb086,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s402rb0342,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
6s402rb2219,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,,timeout,,
